用户名,评论时间,评论内容,评分,赞同数,情感
PardonT,2022/7/30 18:23,什么时候单恋能不表现得像变态的性骚扰…,20,3345,0
恩哼,2022/7/29 11:36,国产电影真的把观众当傻子了,10,7469,0
斯刀普,2022/7/29 13:17,把所有好评的评论的都赞了一遍，还是那句话，喜剧片的目的就是让人开怀大笑，仅此而已，就好像当初本山大叔的小品一样，你说他有什么特别深的内核嘛？这些人非得鸡蛋里面挑骨头，无病呻吟，你们要挖内核就不该看这种类型的电影，没人把观众当傻子，好看就是好看，最后市场能说明问题，这些自诩着审美高的人别来沾边儿！,50,1951,1
放开那个西红柿,2022/7/29 11:15,笑点不错，但不是全篇的笑点，断断续续的，算是轻喜剧吧。也有紧张和泪点，但我觉得并不突兀。整个故事完整性很高，冲突来的有理有据，当然也有幻想和无厘头的成分，但并不出戏，整体而言我觉得是非常值得去电影院看的片子。,40,5978,1
angelfish,2022/7/31 7:45,其实很喜欢前半段的设定——当一个人被“组织”遗弃后，组织发现他意外地没有身亡，竟然想利用他来树典型，为此不惜抹杀他自己发声的机会（配音），并设法搞定不相信的群众——往这条线走下去就是黑色版的《楚门的世界》啊！我们真要拍出接近世界级的喜剧吗？但我们都知道做不到，那让主角就像《火星救援》样，克服各种困难后滥一点地温情搞笑地回地球也好，可是下半段为了上升意义，强行让组织给他又派了个拯救人类的任务牺牲了！这简直是二次利用，榨尽价值啊！而可怕的是，屏幕外的观众都很感动，就是他们默认，这样是ok的。。。,20,1313,0
lucky girl,2022/7/29 11:27,是喜剧片，也是爱情片，还是科幻片，灾难片；有大制作，也有小温情；笑点不多，但也可以；有些画面是真的很美，很喜欢。一语概之，值回票价。沈马组合，这次在我的期待之上。,40,5003,1
张张,2022/7/29 11:59,黄子韬一摘假发我喷了，哈哈哈哈哈哈，以后往谐星发展吧，感觉贼有前途,50,983,1
陀螺凡达可,2022/7/29 22:51,比以前所有麻花作品加起来都要更像一部成熟商业电影，宁愿这样的电影每年来一打都不想再看到一部什么西红柿李茶夏洛特。多加一星支持麻花继续朝这个方向做下去，不要因为部分观众突然笑不出来了又继续去做那些粗制滥造的小品段子长视频（当然舔番茄酱的设计大可不必,40,1280,1
翻滚吧！蛋堡,2022/7/29 12:02,喜剧不好笑，科幻不硬核，闹剧一场还要上拯救人类的价值，全程尬出星际的那种烂…,20,1843,0
晚不安,2022/7/30 18:21,这不是还在“给屌丝捏脚”吗？很难见到这样如此具有服务精神的电影公司了。以悲剧结尾，更是给男人做足了精神大保健——在为英雄奏响的凯歌中，“楚门秀”上直播的所有不适都不过是恼人的杂音。开心麻花的格局也就这样了，哪怕拍到月球上，男人活下去的意义还是“找一个母的，生一窝小的”。《流浪地球》的高概念是安土重迁，《独行月球》最震撼我的一个段落是月球灵堂，这或许就是科幻片在此地的特色道路吧。这年头的电影市场，不是主旋律就是开心麻花，动不动搞排片碾压，我们的观众是不是太可悲了一点。,20,897,0
凌花花,2022/7/29 11:05,含腾量高也不过如此，而且，一直叫嚣含腾量，沈腾也拍过不少烂片呀??,10,4301,0
朝阳区陆依萍,2022/7/29 11:26,开心麻花这次做出了一部能让很多人刮目相看的电影！说真的，好久没在电影院大笑了，另外，沈腾的喜剧节奏是真的好，笑点几乎都被他的表演带起来的。,40,1820,1
兰瑟,2022/8/5 2:51,马蓝星会不会给独孤月守寡我不知道，但再这么拍下去大家应该快能给中国电影守寡了吧。,20,889,0
南悠一,2022/7/30 0:10,谐音梗很自恋，辣目、夏洛特烦恼，这种梗把自己当中心，再碰上“主角大秀、配角围观”的主线，人物退居三堵墙安全区内，让它成了麻花最自恋的电影。配角们躺尸吃瓜，失能似的被主角操控，影片还有一对反对者直接被抹去，让人深觉讽刺。如果把派+看作大号病毒，还会发现，它科幻得不够硬，喜剧得不够软，主旋律的内核倒是强得很，那种“牺牲一个人拯救千万家”的煽情方式犹如抗疫，仿佛创作者做过2021年社会心理调查，以尝试迎合和煽动观众。可惜啊，到了2022年暑期，社会心理已不再是2021的状态了。,20,872,0
消亡之人,2022/7/29 11:31,"夏洛特烦恼充满了与剧情毫无关联的段子，把各种弱势群体的困境作为笑料，有时应该说是低俗的，其实也只讲了一个男人的白日梦，你在其中找不到任何激动人心，而只是“爽”。
独行月球则终于不再让我感到冒犯而是坦然笑出声来。月球独行者和地球遗民的双向奔赴让我感到开心麻花电影前所未有的情感重量。
但，夏洛特烦恼迎合小人物也属于小人物，它将无数人共有的重生意淫搬上银幕，实际上也倾诉了对诸多不公的诸多不满；独行月球却将同样由沈腾饰演的主角打造成大英雄，甚至和所有主旋律电影一样，将那个观众投射自身的形象，推向了牺牲。
用爱情做幌子也掩盖不了什么。
恭喜开心麻花，完成了自己的弧光。
恭喜主旋律电影，再添一员大将。
四星送你，再也不见。

除非什么时候能以马丽为核心拍一部……她真的值得。",40,1181,1
lin,2022/8/1 22:39,批评家占领了舆论高地，我等不懂文学的普通人，只能通过打分来表示抗议。老百姓喜欢的文艺才是好文艺。建议继续推动知识分子到贫下中农家庭中接受再教育。,50,600,1
鸿儒,2022/7/31 20:43,喜剧不是喜剧，爱情不是爱情，科幻不是科幻,20,666,0
.,2022/7/29 13:43,钱钱 对不起,10,2731,0
林大俊,2022/7/29 11:44,好久没在电影院看这么烂的片了。感觉这么热的夏天都比这电影更容易让人忍耐。,10,2658,0
jennie.H,2022/8/8 17:05,如坐针毡，如芒刺背，如鲠在喉,20,378,0
-洛榆-,2022/7/30 18:57,最喜欢一起点亮地球的画面，蠢且浪漫。,40,818,1
风蚀蘑菇,2022/7/29 19:23,这么说吧，上一次在电影院看到那么工整、顺畅，笑中带着泪和燃的电影，还是魔童哪吒和流浪地球。后半段哭了好几次，科幻最迷人的是无可救药的浪漫啊！几处大的奇观段落都能感受到这种绘本式的浪漫：为期四十天的逐日之旅，孤身一人一袋鼠横跨整个月球，太阳不灭白昼永恒；为救唯一的伙伴袋鼠决意返航，最后目睹日光一点一点从月平线沉下，此处应有《我是我最后的目击者》；驾着袋鼠拉橇在月面狂奔，孤独壮阔又浪漫，喷气推进腾空而起时犹如ET；以为自己被人类抛下时，全世界的灯为你亮起，跪地泣不成声；以身成为火箭推进器，粉身碎骨化作流星，一个普通人真正成为了英雄，成为了地球环永远常伴你左右。点一首《飞奔向你》吧，“我终于回家了”。,40,880,1
torakentai,2022/7/30 23:37,要求别太高 老百姓需要这种电影,50,545,1
landnan,2022/11/3 5:27,我真的不理解打低分的人。这片仅凭月球上袋鼠拉橇和化成星环守护你两点就可以称为宇宙级的浪漫了。加之笑点设置不走下三路，既有阳春白雪也有下里巴人。剧情没有明显瑕疵，所有的线索都前后呼应上了，节奏剪辑相较流浪地球有明显进步。特效如身临其境，各位演员的表演也是可圈可点，配乐更是非常让人惊喜。我愿称之为近年来最出色的国产影片之一！,50,242,1
Lin Nashty,2022/7/29 12:35,“含腾量”这一说法也该到此为止了，用腾把两个钟头塞得满满当当也没法掩饰全片的尴尬。ps：把二十年前某部日本特摄片大结局的关键剧情用来当煽情片段也是够离谱哈,20,893,0
受够了取网名,2022/7/30 23:01,原来两个小时可以这么漫长,20,641,0
我没有星,2022/7/30 16:36,一想到中国人进电影院看这种东西，就打心底觉得可怜又可惜,10,2187,0
kwglydx,2022/8/7 17:10,一、拿不下科幻就不要硬拍，没这个知识储备就不要硬拍，没有对科学的敬畏和严肃对待的态度就不要硬把喜剧和科幻做融合；二、说说沈腾吧，不知道是他自己要这么演，还是导演或是别人要求，怎么演啥都像烧烤摊吃串的普通中年大叔？这是维修宇宙飞船的工程师，怎么也是至少研究生毕业，发过n篇高质量论文的精英人设吧，一天天就想着一个女人然后在那念叨？还是那么严肃的场合？我看你心思根本不在学术上，一天天伤春悲秋，不干实事，你能去维修飞船，这未免是对当下奋斗艰辛挣扎内卷还考不上的考生最大的侮辱吧！三、还有价值观的输出，也是烧烤摊吃串的普通路人价值观。说刚子要找个母袋鼠生一窝小袋鼠……你们相识一场生离死别，你就说这个。大家都是成年人和鼠了，受过多元价值观的教育，就不能谈点鼠生意义！鼠生该做的事和梦想，就谈要生袋鼠！,20,252,0
十分无语2.0版,2022/8/4 22:37,呃  就真的很国产  前面单恋那里真的很让人不适且沈腾真的肥丑且油 还狂切近景??强行上价值和牺牲还蛮让人无语的  安抚公袋鼠的措施是装成母袋鼠 太典了 bug太多了动物分辨同类不应该靠气味吗 后面手电筒那里真的看的很尴尬  反正陪别人看的 朋友看了开心加一颗星吧,20,322,0
迈基坎,2022/7/30 13:03,举着核弹炸陨石太他妈浪漫了,40,598,1
Sweet Unicorn,2022/8/1 21:33,他牙到底怎么补上的？？？,40,430,1
没有猫,2022/8/6 23:29,在我心里是个4星的商业片。但看到一堆审视者嘴脸打的恶评，我决定给5星拉高一下。你对不同类型的影片应该使用不同的评价体系，比如去大排档吃饭，那激愤吐槽它的用餐环境就很好笑了。,50,335,1
韦斯安徒生,2022/7/29 11:24,"含腾量百分百，果然靠谱。    
《独行月球》是《夏洛特烦恼》后沈马组合再度合体的首部长片。
《独行月球》是一部能满足喜欢开心麻花电影的观众所有期待的作品。
除了喜剧呈现，这部影片对待科幻的认真超出了我的预期，可以说是另辟蹊径从喜剧上给国产科幻大门又撬开了一条缝。",50,792,1
向标,2022/7/29 12:01,美团不出钱冠名袋鼠真是可惜,10,1771,0
宝宝星,2022/8/3 17:36,我不理解有什么好骂的，纯纯开心的两个小时，一个喜剧片干嘛要求那么多深度艺术造诣的，沈马让我开心了就这么简单。,50,367,1
游,2022/8/4 23:46,浪费人生两小时,20,310,0
姨妈的鸭,2022/7/29 19:03,4星是有的，但是让我感受到最好的一点不是电影的剧情，而是一种真正电影的感觉，它很陌生，它就像是平行时空里，我们在20年之后没有坠入过生活的大坑，继续往前推进到22年会看到的一本作品。,40,405,1
饿e咕,2022/9/6 10:07,独行月球6.8？？杨戬都有7分，什么世道啊,50,177,1
朝暮雪,2022/7/29 12:11,韦登是蓝图。,20,282,0
连城易脆,2022/7/29 15:45,豆瓣开分7.3算在预期之内吧，毕竟开心麻花在豆瓣路人缘不算好，且电影确实存在一些问题，加上之前不少伪麻花电影败了好感度，这个分数其实也还行。但我私心是希望本片票房能好一些，主要是基于产业方面的考量。今年由于疫情反复，电影院确实是无以为继，大家都在指着这部电影救市回血，影院经理这几天都是嗷嗷待哺，真的挺难的。另外现在市场合格的喜剧电影太少，本片不算特别出色，但绝对合格，路人观众笑得很开心，娱乐作用被充分发挥了，不该用文艺片的标准来审视这部电影。再有就是自从流浪地球后，国产片也一直没有像样的科幻片出现，这部电影的科幻元素还是可以凑合凑合的。以及马丽继成为第一位破百亿票房的中国女演员后，也将凭借此片超越寡姐成为大陆市场最高票房女演员。戏谑的是，就在前几天，马丽还被评为金扫帚最失望女演员，也是感慨。,40,352,1
渺渺です,2022/8/21 16:54,“我们国产片。。。好像要完蛋了。。。”,20,156,0
背影,2022/8/7 11:31,前半部分的笑点真的很尬。背后意淫马兰星，人形抱枕，番茄酱都让我闭上双眼。大刚第一次出场的时候用阴影暗示描摹女性也让我恶心。全程永远是吊丝男逆袭，女的无论多牛，都是观看者。只有男的拯救世界，然后赢得女人。全程没看懂为什么马兰星要爱上他…没必要…,20,186,0
