用户名,评论时间,评论内容,评分,赞同数,情感
头大奶大心思大,2022/6/21 0:42,还不错 不过情节略微简单 友情提醒 胆小的别看 一开头吓人一跳 总体来说算不错的呢 没什么大明星的情况下拍这样很好了 打个四星支持一下,40,3,1
EvilGoblin,2022/7/21 18:39,“从来没有爱过这个世界，它对我也一样。直到她的出现，把我的世界扯出一道口子，让黑暗从这里宣泄出去，使我不再害怕，一个人独自行走。”,40,0,1
Arthur??,2022/10/19 9:16,你不要影响我看严华跳舞,30,0,1
Thistles????,2022/9/8 4:38,属于那种骂都懒得，最后打了个哈欠的文艺片,30,0,1
Miss Panda,2022/10/22 21:35,拍得很认真，节奏可以适当快一点，音乐与时代有点违和，其他都挺好的。,40,0,1
Darkmoonlilith,2023/5/3 18:30,舞蹈梦想、爱恋执念、友情、连环谋杀、毁容、顶替身份、复仇，画面泛着安静的灰，姑娘的舞姿摇曳渐远，鲜活的历史和消逝的生命，远山淡影,40,1,1
王小民的吐槽,2022/10/21 21:09,一分扣在名字上,30,0,1
CTfromUFO,2022/10/7 16:52,用卧室投影仪看的第一部非常值得的电影，镜头的美与悬念相互衬托，仿佛在歌颂一种神秘的美感，非常令人印象深刻。,40,2,1
天天天&晴,2023/4/26 21:31,服化道还是比较有年代感，演员们全是陌生脸，但是演得也很好。BGM声音太大，有点盖住了片子本身演员的声音。从画师的角度去揣摩案子的情节，有点意思，还是值得鼓励的。,40,0,1
青麦,2022/7/28 16:06,最后反转有点意思。,30,0,1
朝露昙花,2022/7/26 21:08,漏洞较多，可惜了，本来能成为一部国产经典悬疑片的,30,0,1
梦之安魂曲,2022/6/23 22:38,故事一般，拍得不够吸引人，节奏太慢了。,30,0,1
杨三恨,2022/6/26 0:31,镜头可以蛋没必要，故事讲明白单但节奏太慢，逻辑可以但有点扯淡,20,0,0
hikaruleon,2022/7/2 16:17,上半场对脸盲患者极不友好。硬伤肯定有，别往文艺上靠，别煽情，但拍得比较努力，还是支持！,30,0,1
Tyiya,2022/7/1 16:45,优点很明显缺点也很明显的一部国产网大悬疑，其实三星是按照悬疑片类别打的，如果是按照文艺片打甚至能达到4星。以悬疑片来说有一些强制逻辑和为了推动剧情的刻意设计实在是不能忽视的bug，尤其是很多观众也提到的开篇怎样能把一个目击者口中的烧伤脸的人画出模拟罪犯画像问题。但是以文艺片标准来，一句“我来了，时代却走了”真是把全片这种小人物在时代洪流中梦想与人生被击溃的苍凉感拿捏住了，尤其多次提到的上山下乡支援三线建设问题。再就是片子里出现过的三个主要的女性角色命运也让人喟叹，某种意义上说，这片男性角色看完没感觉，尤其男性人民警察们，都是推动剧情的工具人，反而女性角色刻画得让人怜惜共情。这个意义上说这片也是可以打4星的。,30,1,1
潇潇晴,2022/6/18 21:07,是被画风吸引的、故事和节奏真的好俗、慢，哎,30,6,1
彻夜疯歌,2022/6/23 1:35,"7.5
果然，严华没死顶替林音身份，这个影片最大反转影片很早就猜到了，和陈默是连环杀人犯一样，太好猜了反而没意思了。
某些地方略显牵强，不够合理。
总而言之，整体来说差点意思。
最后，这片名不说还以为石黑一雄的小说拍电影了，多少有点蹭。Y",30,1,1
第十个缪斯,2022/7/1 3:17,节奏很好，也有一些“商业片”的元素，自己看完觉得是bug的几处看影评也讲清楚了。确实是网大里的五星。,30,0,1
莉莉花子,2022/7/3 11:24,三星半，感觉还可以,40,1,1
晓思丽英,2022/6/21 18:13,379,40,2,1
回血小药丸,2022/6/28 11:49,起个跟石黑一雄一样的作品名字，真以为是改编。 啥也不是 远山摄影作品展吧 另外收割《猎罪图鉴》粉丝，主创没什么好心思,10,1,0
DarthVader,2022/6/27 11:43,美术和石黑一雄拯救了您这么无聊的故事和表演,10,1,0
豆乳玉柏麟,2022/7/10 7:39,整部電影純粹故弄玄虛，邏輯混亂，漏洞百出，很多情節經不起推敲，那個演章欣的演員感覺傻了叭唧的，那個刑警隊長一天到晚黑著一副苦瓜臉，見誰都大呼小叫，特別是對從上海請來的畫像專家章欣那種態度，我都恨不得把他從手機里揪出來爆扁一頓。全片無論男女，就沒有一個讓人喜歡的角色。甚至片名都是照搬日本的書。劇情挺俗套的，一上來就基本猜對全部內容了。感覺更傾嚮文藝片，但又沒到那個高度，不倫不類的。懸疑劇不能讓觀眾感覺到自己比編劇還聰明，那肯定是不成功的。,20,0,0
课堂.课本,2022/6/26 2:33,两个大的问题：1.过多的情感表达让电影丧失了悬疑片的紧迫感和压迫感；2.悬疑不悬疑，结局太好猜了。当然也有点神话了画像师。,30,0,1
白洁悉,2023/4/28 20:30,飞机上的9个小时没看完,0,0,0
人気小圆头??,2022/7/4 13:30,你不能说抄一个诺贝尔的小说名就是戛纳片了吧，毕志飞逐梦演艺圈也报名过戛纳呢，真敢发通稿呢。,10,2,0
無,2022/7/7 13:29,为什么部分华语影像特别钟情于点一堆烟然后打大光束，是一种新的恋物癖嘛？,0,0,0
ran,2022/7/16 12:32,。。这个剧本我真的生气,20,0,0
nin,2023/3/22 23:41,烂。三四流的网文剧本+台词，半死不活的节奏很大一部分是因为叙事视点跟分配的问题，糟糕的道具与布景，有的地方连做旧都懒得做，镜头这方面用得也差，那些长焦真的难看哭了我的妈。,10,1,0
如果没有如果,2022/11/5 22:33,"我以前是逞能，搞什么英雄主义，孤家寡人拼了半辈子，以为能换一方太平，现在看来，像什么都没做，拼命换来的，风一吹就没了。
世间众生百相，哪条路好像都能走，但你只能选择做一种人，无论成为谁，都需要勇气。
这台词，真实地令人叹气。

两个姑娘一起跳舞那里，真的好美，感受到了以前看别的舞蹈没有感受到的美。",40,2,1
澜旌,2023/2/8 23:08,不迎合，不搞什么烂大街的元素，就认真地做自己的个人风格，虽然稚嫩，但值得鼓励。,30,0,1
seethesun,2022/7/11 16:56,原来这个暴躁的队长，嘴里一直嚷嚷的没时间了没时间了，说的是自己没时间办这案子了，胰腺癌晚期。变化有点大，那么多漂亮的女孩的舞蹈队，跳芭蕾的，随着剧团的解散，梅莉竟然以卖为生，，，，有点点的惊悚。悬疑居。照相馆的，因为感情受伤，只要是想离开淮北的女孩，他就给人杀死，，，，第一个女孩，以为后面穿雨衣的人是坏蛋，在跟踪他，向真正的凶手求救，她幸运，跑出去了，这么近的接触，竟然还是没抓到坏蛋。严华为了舞蹈被主任潜了吧，为了林音，放弃自己的身份。一般的电影。,30,0,1
海盗天台放映室,2022/6/29 1:19,"不是说一味地模仿是错，毕竟艺术创作很多时候都来源于经典，但2022年的犯罪题材电影依旧走不出杀人回忆的光环确实也让人不禁有些感叹
美术摄影做的非常考究，故事也很有小说感，从画像师的角度来展开谜团其实是有噱头的，可怎么说呢，就是太流于表面，做的全部都是拿来主义，甚至调色人物设计也是按照杀人回忆的框架来的
这就导致好好一个犯罪题材，非要在文艺感上做文章，最终的结果就是四不像，并且稍微看过点同类题材的朋友在我还刻意看了一下进度条的第20分钟，我相信大家已经对凶手也好，结果也好，都猜的八九不离十了，这一点来说，你其他边边角角部分做的再好，也失去了它本该有的光彩，特别是明明50-60分钟就可以讲完的故事硬生生拖到120分钟，太磨叽了！！
值得鼓励的事，尽管对爱看电影的朋友不感冒，但在网大角度确实可以了",30,0,1
唐玉小业,2022/6/26 19:57,光与影，画面与调色，超出了一般院线电影的水准，质感一流，细节丰富，唯一大家比较不满意的可能是案件本身的动机与人性的剖析，但跳出传统的分析框架，这部电影的细节展示还是很耐人寻味的。PS：这不仅仅是低配版猎罪图鉴，淮川版杀人回忆，它反映的文革末期到改革开放初期人们对美好生活的渴望，在那个年代彰显的意义更像是白日焰火下的东北下岗潮。,40,8,1
东方小奕荣,2023/2/7 23:18,居然是2022年的悬疑片，还以为是很久以前的老片呢，画像师太牛逼了！,30,0,1
道友请留步,2022/6/22 23:53,摄影挺好的，破案的片子拍出这种感觉少见，有点太文艺了，节奏再快点好了。,40,3,1
9o1o31,2022/9/21 8:57,做为网大来说还行。画像师被巧妙的安排成了通灵者，虽然没明说，这个设定其实挺有趣的，但对于可以随便演鬼片的外国来说，就没什么意思了，国内的观众还能会心一笑。有点出“潜规则”对女性的伤害，但是因为后面还有杀人什么的，这些就被淡忘了。。。。,30,0,1
南方,2022/6/23 18:31,还行吧，作为悬疑嘛差了点，作为文艺片又差了点。,30,0,1
Marvin Comte,2022/6/18 22:44,要看两遍,40,8,1
伏案夜梦,2022/6/22 0:42,标准国产悬疑文艺片，类似的有《暴雪将至》《白日焰火》，质量介于院线与网大之间。几场镜头极美，导演若有新片也会看。,30,1,1
momo,2022/7/15 12:35,故事一眼看到头，演员男一男二都有点出戏，但是画面调色和摄影很棒很喜欢，本身比较吃这类悬疑片吧,40,0,1
hedgehog,2022/7/8 16:04,节奏和意境都很不错，演员也选得蛮好，没有一个熟人更容易进入这个故事。,40,0,1
侠茨杰拉德,2022/7/4 23:33,没有队长癌症那段，评分可能会涨,30,0,1
壹壹,2023/1/29 18:27,"文艺片?悬疑探案
居然能展现
当然推出来了，铺垫会重复出现
女生跳舞真的好好看哦",50,1,1
enigema,2022/6/21 22:02,几乎没有网大的感觉，和石黑一雄的书有相同的精神内核，一个人真的可以成为别人吗？不苛求的话，所有部分都做的很好，旧日的年代感，电影中不断涌现的哀伤情绪，这只是导演的第二部作品，未来不可限量，五星鼓励。本质是一部文艺剧情片，悬疑的部分也解释的足够，最后的反转可以说是一个不在场证明的经典例子了。,50,5,1
小狗啃纸,2022/11/20 17:58,"勉强7分
画面很美 故事也很美 虽然有细节 但撑得不住整个故事 显得剧情很多地方不合理或者很刻意",40,0,1
张多拉,2022/10/18 22:28,中规中矩，好的是服化道及摄影，差的是故事略显平淡，缺乏深度，2个小时有些长。,30,0,1
浪味仙,2022/12/20 17:08,披着犯罪悬疑外衣的文艺片。题材类似《杀人回忆》，剪辑上像《薄荷糖》，追枪贩的时候又有几分娄烨的味道。固执的老警察，带着主角光环的画像师，老警察坚持的破案关键是凶器，可这最关键的证据来源并没有表现在推理或刑侦上。所以企图当成悬疑片来看的话定会大失所望。,30,0,1
Rosenmont,2022/11/5 20:55,好尴尬的台词和演技，泄气的剧本。除了摄影中的空境，其他部分全都是国产片的通病。,20,0,0
Pint,2022/10/3 23:38,只能说电影名挺清新的,30,0,1
赛东施,2022/7/5 14:47,一堆漏洞，逻辑差的要死还故作深沉，无病呻吟，呸！,20,0,0
一只猪头奥,2022/12/16 10:47,文艺片可以，悬疑片够不上，bug 太多,20,1,0
李玄贞,2023/4/5 22:14,在那个物质匮乏的年代，文工团简直是文艺工作者的职业天花板，尤其还是首席，怎么可能会有人为了成全别人的理想，轻言放弃？,30,0,1
jinbo6995,2022/6/21 23:55,我只想说！这部剧给3星以下的，丧心病狂！！！,50,6,1
Evan,2023/1/2 15:57,这片不错的，值得静下来一看。四星有的，多给一点拉一下。,50,0,1
豆友56157350,2022/7/19 20:41,"喜欢里面的景，喜欢里面的台词。
“人生像一条夜河，你在其中湍急而过，任你如何努力，都无法在最喜欢的地方停留。”
“世间众生百相，哪条路好像都能走，但你只能选择做一种人，无论成为谁，都需要勇气。”",40,1,1
