用户名,评论时间,评论内容,评分,赞同数,情感
千千,2023/4/28 14:08,以前对国防军事这块不太了解，通过《#长空之王# 》相关介绍，逐渐了解到歼-20的诞生对我国制空权争夺的重大意义！对新一代年轻人来说，歼-20大概就如同精神图腾一般的存在！好牛！！！,50,5008,1
BetaMan,2023/4/30 9:00,不为赢，只是不想再输。,40,564,1
豆友00A250giTM,2023/4/28 11:35,空军题材的电影很吸引人的。演员王一博也是我很看好的新生代演员。,50,5220,1
白玖,2023/5/4 14:29,阴差阳错看的4D，我还想我们苏州物价贵成这样了94一张票，结果是4D厅，太刺激了，开了两小时飞机的感觉，又吹风又喷水，第一次玩超级有趣！！！体验感拉满，票价完全值。好好玩好好玩。第一次到第三次飞的转折很棒。主要是4D太好玩了，开飞机的体感感极佳。,50,672,1
老虎石,2023/4/28 11:21,展示空军实力，j20歼击机,50,5760,1
江雪同学,2023/5/4 14:24,编剧和表演都很程式化，不用浪费时间去看的片子。,20,1370,0
除草剂,2023/5/1 8:06,喜欢这种战斗机 很期待,50,801,1
音尘,2023/4/30 15:57,确实一般，文武都一塌糊涂,10,4416,0
snh库布里克,2023/4/28 15:00,第一时间就去电影院看了。画面不错，周冬雨意外蛮有cp感，情节也比较合理。电影剧情热血!,50,2948,1
为爱停留,2023/5/4 14:24,被营销套路了坐那简直是受罪演技除了胡军其他可以忽略了,10,3997,0
于家小明明,2023/4/30 8:44,说实话 我不是这类电影的受众 但爱人非拉着去看 结果 我俩看到一半就出来了 胡军去世之前还是好看的 后面真的是看不下去,10,3038,0
aidi_aidi,2023/4/30 8:54,适合全家去看，一定要看IMAX版~飞行场面特别震撼，整个故事真实、动人，情节流畅！没有假大空，感觉就是真实的日常。剧情紧凑，笑点很多梗也特别多，不是那种很尬的硬斗包袱，青春有活力，全场笑的哈哈哈的。不是刻意的煽情却是真实的感人，代入感特别强，特别是彩蛋真的特别有意义。整个观影过程就是在已知的剧情走向里惊险刺激不断。王一博就是那个试飞员的角色，在电影里他就是雷宇。角色里那个健壮的体魄一看就是当兵的特别有安全感。我们一起见证了新一代试飞员和飞机的成长。彩蛋非常感人一定看到最后！感谢所有军人守护我们的平安！,40,1634,1
苍穹ぷ鸢鹞,2023/5/4 13:54,7.5/10 歼20好帅，胡军王一博于适也很帅，试飞员们更加无敌的帅气！这个职业需要被大家知道，默默付出，高危中的高危行业，最后真正试飞员的语音出来直接泪奔，还是真实的最让人触动，电影叙事节奏都不错，特效也合格，王一博和周冬雨的感情戏恰到好处，一叶知秋的感觉相信粉丝们也能接受。致敬试飞员们。,40,244,1
点点,2023/4/28 12:45,J20,50,1655,1
馨儿,2023/4/28 21:57,《长空之王》超出预期的好看，又燃又爆，可以说是真正意义上的中国大片。剧情紧凑，节奏流畅，视效音效无敌，尤其试飞环节看得超级过瘾。演员王一博简直是雷宇本宇，完美拿捏角色。整部电影笑中带泪，热血沸腾，不负期待！五一一定要看喔！,50,3046,1
icerock,2023/5/10 20:50,小细节挺好，大框架老套,30,2,1
噢列佛,2023/4/30 15:57,没有什么记忆点、泪点和笑点，故事性还是比较一般的，还有待进步。,20,986,0
柳州电影爱好者,2023/4/30 8:42,一般般 不好看！,20,1101,0
薄晖??,2023/4/28 16:52,军事题材，第一次知道空军试飞员这一特殊的英雄群体，歼20国之重器，王一博主演！！！,50,2949,1
喵喵喵,2023/5/4 14:18,我觉得挺好看的，剧情虽然简单，但家国情怀总能让人共鸣，向英雄致敬,40,204,1
bszdwww,2023/4/30 8:59,好看！感动！试飞员是什么？是在一次次试飞新飞机极限的过程中发现问题、改进问题的这么一群人。因为飞的是不成熟的飞机，所以风险比普通飞行员更大。很伟大的一群人。两个彩蛋，不要错过。,50,2212,1
陈皮就是橘子皮,2023/4/30 15:55,整体还不错哦！确实是让大家认识了试飞员这样一个群体，剧情算是工整，也很感人，细节都有前后呼应，场面和特效也都不错。不足就是，我觉得完全没必要非得加个爱情戏，纯粹一点不好么？！台词说教的时候有点太生硬，朴实一点不好么？！,40,296,1
豆友0qaxBMOCtQ,2023/4/28 14:30,我的理想是飞行员，我想要为我的理想奋斗。,50,2348,1
我爱电影,2023/5/10 22:20,由于工作比较忙，现在才看，真的没有让我失望，看了长空之王才知道还有试飞员这个职业，我以前以为只要会开飞机就可以开战斗机了，没想到要一架一架试飞以后才可以上前线上战场，真的好敬佩那些背后的无名英雄，谢谢导演让我们看到这么多英雄背后的故事，也谢谢那些主创那些优秀的演员，王一博演技真的一次比一次好，从无名到长空让我看到不一样的王一博，还有谢谢胡军老师指导一博，期待以后还可以再看到你们的合作，,50,4,1
爱的陪伴199,2023/5/1 10:30,大屏幕上欣赏歼—20，同时了解一下试飞员的工作。,50,855,1
冲浪笨蛋,2023/5/4 14:27,好看爱看,40,206,1
豆友X3TgZed4cs,2023/4/28 14:58,我为什么会想要当一名飞行员呢？不是，因为飞行员都长得很帅，而是因为我从小就对飞机情有独钟。我小时候总是当爸爸妈妈看电视的时调到有关飞机的频道，我就想把遥控器抢过来，不让爸爸妈妈调台，只要爸爸妈妈调到不是关于飞机频道的，我就会大闹一场。在上小学的时候，我做过五六次飞机，每一次坐飞机我就异常激动，还有，飞行员的假期是一定天数的，是自由的：哪天有事了，就请个假；如果想爸爸妈妈了，就请一个假……但是如果飞行员把他的假期用完了，就不能再放假了。飞行员还可以飞到全国各地。这次看完长空之王后，更坚定了我想当飞行员的心,50,2519,1
墨绿森林的小妖,2023/4/30 8:56,电影聚焦空军试飞员这个飞翔在蓝天的平民英雄，让普通观众通过电影零距离接触到这群默默无闻的英雄，所有的演员都将每个角色刻画得有血有肉，每一份数据背后都背负着无数个为了国防事业甘愿奉献生命的烈士性命与使命，在CGS中国巨幕厅感受到无数新型战机在长空翱翔的豪情，沉浸式感受到超燃！超酷！我已无法返航，你们继续前行……结尾当那些真实而又平实的声音在影厅里响起时，眼泪情不自禁的流下来，砺剑苍穹，护我长空，感恩有你们护航，致敬试飞英雄！,40,845,1
QQ,2023/4/28 11:50,电影《长空之王》正是聚焦最先进战机诞生背后的故事，将镜头对准空军试飞员这一鲜少出现在聚光灯前的群体。,50,4468,1
MoviePower Gu,2023/4/30 8:46,比较八一厂,20,548,0
初恋是甜甜的,2023/4/28 14:57,感觉很真实！是会发生在现实生活中的那种真实。导演风格挺特别的，合格的商业片，十分出色的类型片！王一博真男人！,50,2231,1
微信用户,2023/4/28 11:44,大飞机谁不看，全家老小都得去,50,3824,1
学徒三好(?▽?),2023/4/28 14:30,止不住的眼泪，祖国的大好河山有这些英雄替我们守护，好安心！,50,3361,1
豆友不虚此行,2023/4/28 15:00,知道危险但没有想到这么的高危和惊心动魄，太感人了完全就是哭的不能自拔了，真的就是前面好笑后面好哭，特真实特自然的整个故事和人物。对于战斗机部分更是真机的直面和直观的感受到了战斗机的带来的震撼，张大队那句“做为军人，性命加使命才是生命”真的太贴切了，看完整个人都久久的沉浸在这样的敬佩、感动和自豪中，致敬这样一群默默守护我们的人，希望每一次试飞员们都可以起落平安！,50,4656,1
Jane,2023/4/28 15:00,真的好看！！前面笑的我打鸣，后来看到录音那段太感人了。一定要记得看彩蛋！！！,50,4597,1
就酱,2023/4/30 15:57,致敬中国试飞英雄。整个剧情真的很紧凑。真的像邓放说的英雄的代价也太惨重了。,50,1130,1
苗雨欣,2023/5/10 23:43,"当我沉浸在张挺牺牲的悲伤中时，敢敢说，他们炸了，我突然意识到人死了都没有完整的遗体。
我打开手机输入“空军每年”，直接出现一条“空军每年牺牲多少人”的词条。
“现在准备返航”六个字，无穷力量。
这样的电影也太让人热血沸腾了。",40,3,1
梦见苹果和鱼,2023/5/11 2:10,这个标题咱能不能再好好想想？不过真的很伟大，尤其是结尾的录音，眼泪真的忍不住。,30,1,1
落霞与孤鹜齐飞,2023/4/28 17:31,很喜欢看军人题材的电影和电视剧，期待这部电影！,50,1460,1
黄小嫩的妈妈,2023/4/28 14:25,"高飞远航，人生无畏，逐梦长空。
首次聚焦我国空军试飞员群体，揭秘最先进战斗机诞生艰辛历程。令人神往又充满敬意！",50,2906,1
豆友250868356,2023/4/28 14:57,就是一部上至八十下至八岁都适合观看的影片，听不懂飞行术语也不阻碍被各种飞机试飞时的画面震撼到吱哇乱叫，带上小朋友去看看吧，让雷宇哥哥带他空中俯瞰祖国壮美河山，也许下一个舒克就是他！,50,2095,1
开心先生,2023/4/28 14:58,非常牛的一部空军电影，剧情紧凑，情节发展跌宕起伏，张挺、雷宇、邓放等试飞高手的拳拳爱国之心，深深震撼着我，好看。,50,2651,1
晴天,2023/5/10 19:42,好看，战斗机飞行员太酷了！真男人们,50,8,1
你相信光吗,2023/5/4 13:53,失望,20,428,0
豆友VB8_PnySXc,2023/5/4 14:29,好看,50,402,1
小草莓,2023/4/30 8:54,"祖国永远不会忘记那些奉献的人
《长空之王》带我们了解试飞员这一风险度极高的职业，结尾的彩蛋泪目，最怕根据真实事件改变
胡军不愧为娱乐圈硬汉",40,262,1
libra月,2023/4/28 11:28,喜欢这类型题材,50,2492,1
面条,2023/4/30 8:44,拍的啥啊,10,1928,0
淘淘T_T,2023/4/28 15:00,看完普通屏不过瘾又买了IMAX厅再看一遍，超值，IMAX无论是音效还是画面都超棒，飞机的音爆太爽了。剧情也很流畅，有亲情有战友情还有一丢丢朦朦胧胧的爱情萌芽，虽是主旋律但一点也不说教，看了自然而然的爱国情怀就出来了,50,3901,1
icerock,2023/5/10 20:50,小细节挺好，大框架老套,30,2,1
苗雨欣,2023/5/10 23:43,"当我沉浸在张挺牺牲的悲伤中时，敢敢说，他们炸了，我突然意识到人死了都没有完整的遗体。
我打开手机输入“空军每年”，直接出现一条“空军每年牺牲多少人”的词条。
“现在准备返航”六个字，无穷力量。
这样的电影也太让人热血沸腾了。",40,3,1
你相信光吗,2023/5/4 13:53,失望,20,428,0
小草莓,2023/4/30 8:54,"祖国永远不会忘记那些奉献的人
《长空之王》带我们了解试飞员这一风险度极高的职业，结尾的彩蛋泪目，最怕根据真实事件改变
胡军不愧为娱乐圈硬汉",40,262,1
煊宝呀??,2023/4/28 15:00,一部超级燃超级好看的电影，有笑点有泪点，全程没有尿点，跟着紧凑的节奏不断起伏。看到自己的飞机飞出云端的那一刹那，真的十分震撼也激动无比。看到试飞员们的一次次挑战一次次试飞，最终描绘出这片蔚蓝天空，真的为他们骄傲为祖国自豪！致敬试飞员致敬英雄！正是你们的负重前行才有了我们的今天！,50,2967,1
平常心对待,2023/4/28 14:59,好电影值得更多人看到，看了影片才知道试飞员这个群体，你们是中国的骄傲,50,3704,1
Wuruoyang88的爱,2023/4/28 14:58,"真的是超级爽片 剧情很感人 有笑点有泪点 第一感觉是震撼 然后是激动 快乐 幸福 ,很有共情,值得强烈推荐的优秀影片!",50,2715,1
梦见苹果和鱼,2023/5/11 2:10,这个标题咱能不能再好好想想？不过真的很伟大，尤其是结尾的录音，眼泪真的忍不住。,30,1,1
??最俏皮天使ˇ,2023/4/28 22:55,期待空军试飞员雷宇，挑战极限，筑梦蓝天,50,981,1
花海寓言,2023/4/30 15:58,试飞员，无冕之王无名英雄！向英雄致敬！,50,979,1
晴子鼠,2023/5/4 13:57,热血一般，剧情老套，但主题还是很好的。这片太严肃，不适合五一档，适合国庆档。,30,48,1
吃饭打豆豆,2023/4/28 20:35,就是想看,30,70,1
往高处跑,2023/4/28 14:30,出乎意料的不错，中间有燃点有泪点，真的好帅啊里面的大飞机，非常刺激，试飞员刀尖上的舞者解密了新的职业,50,4374,1
DemonRiver,2023/4/30 16:29,中规中矩。,40,178,1
西木,2023/5/10 17:55,三星半，比预期好很多，无论是剧情还是角色都太俗套脸谱了，特效起码没拉跨，而且还挺舍得用,40,0,1
一起看星星吧,2023/5/11 0:43,总的来说还行吧，开头给我整的热血沸腾。。说一下胡军真帅,30,0,1
猪猪侠～,2023/5/1 0:49,王一博,50,167,1
绝,2023/4/28 14:30,呜呜呜大队长死的那里好好哭，雷宇和邓放都好帅啊，李焕英之后哭的第一部电影。,50,2602,1
影子,2023/4/28 14:57,看完了！！燃爆了！！天哪！！看完出来手还是抖得，看战机冲上蓝天的那一刻太骄傲了！真的过瘾！孩子放假带孩子去刷！,50,2628,1
Lucifer,2023/5/3 15:52,成都路演结束，还是可以去看看的,30,18,1
Fu7ureX,2023/5/11 0:33,空战挺帅的,30,1,1
王先生的小迷妹,2023/4/30 8:43,"最后真的泪奔
那么淡定的说，我已无法返航，你们继续前行，怕是每一次起飞，都做好了牺牲的准备
愿国富民强，外敌不敢来犯??",50,919,1
蜡笔小新星,2023/4/28 14:30,虽然已有预期，但还是大大超出预期，太燃太炸，尾旋失速、坠机、重启、空中停车，心跳保持120真的刺激，还有感人的部分泪目啊，今年以来最动人心的一部电影！,50,4118,1
多多,2023/4/28 14:59,中国自己真正的商业大片。和平年代不能忘记那些默默无闻的无名英雄。向最可爱的中国人民子弟兵敬礼,50,2569,1
