用户名,评论时间,评论内容,评分,赞同数,情感
Guanyuzhizi,2022/2/6 2:52,技艺上的些许生硬倒是让电影多了分自然的亲切感。// 信息化社会与传统习俗交融的艰辛，小蝼蚁穿梭在摩天大楼之间呕心沥血地打拼，一同映射出了这个时代违和又有趣的光景。// 男主角貌不出众，却帅气地演出了小人物的谦和担当。// 一首首歌配得揪甘心。,40,1,1
小柚子×旅行家,2022/3/21 23:51,潮汕女人真是我认识的女性群体里最能干又最固执的之一，一颗心全是为了家人操。片子烟火气很足，那种充满了大家庭的鸡毛蒜皮就莫名吸引人。救命，我也好想我妈??,40,1,1
秋水,2023/1/7 11:36,是否有不被理解的爱情,50,0,1
苹果,2022/5/4 23:56,剧本太薄弱了，冲突，和解，都是很老套的部分，好在比较真诚，再好一点可以是潮汕版的四个春天。,30,1,1
豆瓣路人己,2022/2/27 21:54,剧作比导演能力强,30,1,1
mangojune,2022/2/17 23:23,自然，生活，但又很戏剧。导演映后分享，会根据确定的演员再修改剧本，让角色和演员尽量贴合。讲真，这可真的是一种好办法，“妈妈”与“龅牙婶”真的好绝哦！,40,0,1
菲利普,2022/6/15 18:18,讲普通人的故事，有地方特色，但是剧情、节奏、表演都差了点火候。最后太拖沓了。女猪脚不好看，眼窝看起来十分怪。,30,0,1
1w.,2022/5/8 6:12,很无聊 只看了40多分钟，不是我不想看完，因为垃圾咪咕视频一直掉线 看十几秒要重新加载60秒广告，我看了十几次广告了。电影已经没心情看了。,10,2,0
一壶好酒配热粥,2022/12/30 19:34,千万不要被看去好像是烂片的片名给误导，这绝逼是今年够味的走心之作。电影根植于潮汕的地域文化，观感上更像是一部民俗纪录片，尽管所谓的电影感有所欠缺，但饱满的故事线和地域特色都让它有了天生的土猛，方言完全不限制共通的情感。在母亲眼里，相夫教子是融入日常生活的责任，乡里名声是刻在骨子里的信条，这是潮汕民俗对婚姻观念的牵绊，这些传统渗透进了每一个家庭，电影也正是通过两代人不同的观念冲突，体现着随着时代变化母亲一步步的思想转变，从细枝末节处还原到了充满烟火气息的潮汕乡土里。无论如何母亲对儿子的爱胜过一切蜚语流言~,40,1,1
小小斌,2022/7/20 14:47,看的真的太舒服了，尽管都是一些家庭琐碎，但是能感受到弄弄的烟火味，也能趁机了解一下潮汕，有熟悉又新奇。,50,0,1
谷醋,2022/1/12 21:59,很喜欢的电影，在电影里生活，真实和平凡的问题，或许有心却无法解决。明明都是很好的人，可偏偏难两全。感谢还有惊喜出现，慰藉一些。,50,3,1
荒淫少女朴赞郁,2022/2/27 11:14,简单温情,30,0,1
茗政.,2023/1/7 2:32,本不该这么难过的……母亲与儿子、传统与突破，除却介意别人的眼光是最难跨越过去的坎之外，可以代入映射的不仅是潮汕（中国）根深蒂固了两千多年的思想被新时代冲击，更是这群素人演员，用自己的生命体验来表达，赐予了影片那些无比真实的瞬间。,40,0,1
Spy Liu??,2022/11/9 13:15,剧本还需打磨，不过很真诚朴实。,30,0,1
热爱赴山海,2022/12/28 1:50,这是个vlog吧？,30,0,1
当ism,2023/1/1 16:06,天啊，没有想到这是我22年最喜欢的华语喜剧。朴实，动人，不矫情。太难得了。看晚了。,50,4,1
汾河水怪,2023/2/28 22:18,勉强可以的家庭喜剧片，当地人文自然景观展示，矛盾冲突俗套且有点牵强，都这年头了，还拍这种母亲摇头就分开，母亲点头就在一起的封建故事，可悲可笑。反映传统与时代对抗的想法可以理解，但人物全都跟着剧本走，缺乏感情和灵魂。,20,2,0
Guanyuzhizi,2022/2/6 2:52,技艺上的些许生硬倒是让电影多了分自然的亲切感。// 信息化社会与传统习俗交融的艰辛，小蝼蚁穿梭在摩天大楼之间呕心沥血地打拼，一同映射出了这个时代违和又有趣的光景。// 男主角貌不出众，却帅气地演出了小人物的谦和担当。// 一首首歌配得揪甘心。,40,1,1
春夏秋冬,2022/2/25 22:59,在潮汕本土电影里看到台湾电影的影子，未来可期,50,0,1
Sunny,2022/12/25 21:06,4.5星，别样的温情。妈妈怎么演得那么自然，好像在看纪录片,50,3,1
点击即刻爆炸,2022/8/17 22:50,感觉挺到位的，就是这种封建家长的角色真的喜欢不起来…,30,0,1
Travis,2022/1/16 11:55,哈哈哈哈哈，奶奶简直是个活宝，笑不活了。笑点的打磨比前一部更用心更密集了。跟前一部没有必然联系，完全是另一个故事了。镜头摄影也比前一部更精致了。有个镜头印象深刻，阳光透过云层洒在远处的山上，近景的海浪一波接一波，就像人生，免不了许多波澜。这一部情感处理更加细腻，婆媳关系从陌生到熟悉再到陡然激化，层次更加分明。家人之间的疙瘩总是要通过沟通去解开，虽然过程会有艰辛，有一方先示弱，总会有解决办法的。潮汕的习俗，潮汕麻仁的偏见，两代人之间的隔阂，奶奶的开明，不同年龄层不同立场，没有所谓的对错。最后还是熟悉的戏份，男主跑到机场找到女主，意外的是没有挽留，女主也没有回头。最终还是he，开心～加一星支持潮汕电影，加油！,50,6,1
Cardinal,2023/2/6 2:42,【D+】虽然努力拍出真诚，但依然改变不了陈词滥调的事实。,20,0,0
seamouse,2022/1/21 18:34,最保守地方的习俗和方言，很好的容纳进了非常现实的故事里，不避讳人种肤色肥瘦的切实偏见，结果却居然能有高于现实的浪漫。,40,2,1
吸橙,2023/3/7 15:02,妈妈这个角色和演员，是这部电影最棒的地方,30,0,1
兔安叽,2022/12/28 22:02,豆瓣2022评分最高的华语电影榜上有名，就这？阿北把你的榜单算法改改好吧。导演很努力想拍出潮汕文化的过去和未来，但又免不了直男自我感动式歌颂家庭和爱情。你有在房顶看你妈搬煤气罐感动的功夫就不能下去帮她干点活吗？,20,1,0
小生影书,2022/12/29 21:17,没有什么十分出名的演员，十分朴素的一部电影，还略带着纪录片的风格，却拍出了感人的家味和乡土风情。传统的汕头当地风俗，会勾起对家乡的思念，古板封建，但总还是人间真情。所以两个人能够在一起，真是一场极大的缘份。,40,0,1
Nemooo,2022/3/11 17:34,素人主演的优缺点都很明显，乡土化很成功，最后的转变也不生硬，有闪光点也有好听的BGM~,30,0,1
少年赵里昂,2022/12/28 22:37,非常简单真挚的一部电影，没有任何技巧和野心，甚至有些缺乏电影质感，故事也极其简单，却莫名的打动人。引入地方文化对电影加持很大，几位演员选的也挺好，尤其演母亲的素人演员很真实。,30,0,1
粪海狂蛆,2023/1/30 12:07,可以，但没必要。日常琐碎拼凑，也没提炼出什么，像一出不太好笑的小品，或者一桌没什么味道的饭菜。属于可看可不看那个系列的，但是基本上看了也等于没看。,10,1,0
左眼看电影,2022/9/11 21:45,温柔而用心的一部电影,40,0,1
slut queen,2022/3/13 19:49,拍的好好，很平实温馨，想起看俗女那些情绪，潮汕歌好感人，妈妈这个人物特别真实，无论是不是潮汕人都会共情吧,50,0,1
rayliao,2022/3/19 23:43,本土电影来说，算不错了，鼓励下,40,0,1
杨零度,2022/3/14 17:34,环境与传统左右了人内心的真实。小成本作品，没有惊喜的那种。,30,1,1
秋陌离,2023/1/28 8:50,很喜欢电影中展现的汕头生活细节，做饭、洗澡、拜佛等等，方言也有意思，大的情节就还是让身为一名女性有点难受，知道这是现实，甚至是美化了的现实就更难受,30,0,1
三童,2023/1/4 22:03,看这个片子有个感觉，中国人的生存方式类似珊瑚，以整体的方式生存。所以，娶妻就是家族娶一个新的组成部分，以发展出新的枝头。,40,1,1
陈哈,2022/2/28 11:17,被分数忽悠了。内核很“陈旧”，情节也很套路，音乐铺得太满，女主一亮相，我以为是田某珺，差点直接退出...  ... 想不通为何会有7.5分，可能能满足很多观众听潮汕话的需求？可这跟电影质量没什么关系。,30,4,1
刹那。,2022/12/27 18:52,有点像电影频道投资的那种项目 没有明星 甚至演员都相貌平平 但是拍的真实感人 只是事情太小了,30,0,1
Jasmine,2022/3/31 23:22,很平实又挺可爱的，后半段剧情垮了，结尾的处理方式又给掰回来一些。方言和音乐（主要是方言歌曲）加分。,40,0,1
最幸运的幸运,2022/12/27 15:08,可能需要更了解一点潮汕地区的特色吧。不过我不喜欢这种无力感，太残酷太无法避免，结尾是想象中的圆满而已，终究是带着遗憾，总有一个人要勉勉强强的。,20,1,0
人出没注意,2022/8/17 20:58,第一次看潮汕方言电影，其实是带着一点点猎奇心态，全片看下来简直惊喜，完全超出预期得好。,40,0,1
秋霆小朋友,2023/1/2 3:04,作为广东人，感觉很多生活细节挺还原的～意外惊喜。,40,0,1
waking王小心,2022/3/1 2:07,国产片都这么好好拍多好，除了情节有点简单没毛病,40,0,1
李气清,2022/12/29 20:20,比前作好太多了！别让演员演驾驭不了的角色，文本别贪心，完成度直接起飞。本片是比《隐入尘烟》更成功的乡土影像尝试，《隐》更多是一种建立在自然主义上的寓言，本片则是深深扎入现代中国与乡土中国的联结处，每个老百姓都能非常容易地代入故事情境。故事极其简单，但一整套源于现实、发乎真情的地方文化与语境让故事的演绎过程精彩纷呈，不管是主要人物还是次要人物，只要给戏就能出戏，蔚为奇妙；甚至人物偶尔表现出的“不顺畅感”使影像愈加可信。曾听闻潮汕地区习俗繁多又排外，两点都在片中得到印证，因此本片除了影像价值外亦有丰富的社会价值，润物细无声地反抗着封建主张。主创团队继续走这条路，日后未必不能同贾樟柯相提并论。另外，OST水准真是超级高啊！,40,1,1
Quasar，,2022/12/29 21:12,又青涩又真诚，导演给妈妈写的一首诗。,30,0,1
青鱼,2022/3/5 22:03,"很真实，很真诚。
很多地方都看哭了，细水长流，先看了这部，确实很成熟了，但其实有点太电视剧了。
就是感觉和是枝裕和那种细水长流的很不一样，有种九十年代那种苦情家庭剧的感觉。但好在很真诚，叙事虽然没有大起伏，但也还算流畅舒适。
片里的好多首歌都好好听啊，感情很浓郁。另外很多潮汕风俗展示，拍出了专属的潮汕片，虽然很多元素其实还可以再多加强一点，但做到这样已经很不错了。
这样真诚的地方片，叙事也自然流畅，值得鼓励，评分和我预期很吻合，我也觉得是7.5。",40,0,1
叩歌,2023/1/7 22:47,1、很惊喜的黑马喜剧，拍得大巧若拙，贵在返璞归真，展现真实的潮汕小城生活状态，具有市井烟火气和慢时光氛围；2、现代爱情与传统宗族的碰撞，打破根深蒂固的东西很难，但母亲心疼孩子的心也是亘古不变的；3、最喜欢的是分手后母亲去深圳探望儿子的段落，怅然若失，想要挽回又不懂表达，机场突然蹦出一句普通话瞬间击中内心，让人泪目。,40,0,1
彩戏师wala,2023/2/12 23:52,真情实感 真美真绝,40,0,1
阿托品,2022/2/28 17:01,简单，好看！,50,1,1
沙漠孤客,2023/1/17 11:58,这部潮汕为背景的电影很温情，拍摄水平有点像电视剧，拍的中规中矩，不过可能现实会更骨感一点，还是很好看的很温暖。家人是中国人最深的羁绊。,0,0,0
